SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1592-0-00,350 s 2nd st,san jose,CA,95113,46746107,1993,multifamily housing,24451,124207,2021,in compliance,,21.8,48.3,22,48.8,533743.6,9176.05992,,48.7,,,,,,,,,,,,,,5490.4,44.2,
1593-1-00,88 e san carlos st,san jose,CA,95112,46746111,2020,multifamily housing,490046,490046,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1595-0-00,405 s 4th st,san jose,CA,95112,46747062,1950,multifamily housing,26176,26176,2021,in compliance,89,57.1,84.1,58.2,85.2,105683.2,11630.48759,,61.8,,,,,,,,,,,,,,1561.7,59.66,56
1597-0-00,439 s 4th st,san jose,CA,95112,46747096,1965,,20557,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1598-0-00,429 s 9th st,san jose,CA,95112,46748107,1963,multifamily housing,21210,21210,2021,in compliance,100,16.7,19.9,16.8,20.1,8588.9,3273.18806,,17.4,,,,,,,,,,,,,,662.9,31.26,94
1599-0-00,470 s 11th st,san jose,CA,95112,46749092,1962,multifamily housing,46789,54000,2021,in compliance,1,183.7,207.3,193.9,218,130481.5,100254.9965,,532.5,,,,,,,,,,,,,,1508.4,27.93,94
1600-0-00,235 e santa clara st,san jose,CA,95113,46757083,2004,multifamily housing,57230,57230,2021,pending revisions,63,36.7,82.4,36.7,82.4,420977.5,6611.6,98.4,35.1,133.5,,5520.1,,,,,,,,,,,5520.1,96.46,1
1601-0-00,27 n 6th st,san jose,CA,95112,46757084,2016,multifamily housing,129040,129462,2021,in compliance,98,37.4,70.9,37.4,70.9,684543.6,25122.78025,,133.4,,,,,,,,,,,,,,9977,77.07,49
1601-1-00,1346 e san antonio st,san jose,CA,95116-2830,47205075,2011,multifamily housing,155438,155438,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1608-0-00,965 felipe ave,san jose,CA,95122,47209151,1980,self-storage facility,52000,59800,2021,in compliance,,1.6,4.2,1.6,4.2,25163,113.9999993,,0.6,,197,,,,,,,,,,,,197,3.29,
1609-0-00,925 felipe ave,san jose,CA,95122,47209179,1993,self-storage facility,114600,130277,2021,in compliance,,1.8,5,1.8,5,68521,,,0,,255,,,,,,,,,,,,255,1.96,
1611-0-00,930 mclaughlin ave,san jose,CA,95122,47210099,1975,manufacturing/industrial plant,135083,134483,2021,in compliance,,4,11.2,4.1,11.4,160659.1,,,0,,,,,,,,,,,,,,393.5,2.91,
1612-0-00,912 olinder ct,san jose,CA,95122,47210102,1975,manufacturing/industrial plant,43875,43875,2021,in compliance,,1689,1840.6,1689,1840.6,492753.6,724255.257,,3846.9,,,,,,,,,,,,,,344,7.84,
1613-0-00,1170 olinder ct,san jose,CA,95122,47210103,1980,manufacturing/industrial plant,64594,63600,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1614-0-00,1123 olinder ct,san jose,CA,95122,47210106,1980,manufacturing/industrial plant,31200,31200,2021,in compliance,,2.3,6.4,2.3,6.4,20884,,,0,,,,,,,,,,,,,,,,
1615-0-00,970 mclaughlin ave,san jose,CA,95122,47210109,2020,distribution center,142100,223827,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1616-0-00,900 olinder ct,san jose,CA,95122,47210121,1980,,25988,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1617-0-00,1221 story rd,san jose,CA,95122,47210124,2000,strip mall,38566,38441,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1618-0-00,905 mclaughlin ave,san jose,CA,95122,47211048,1978,non-refrigerated warehouse,80192,80852,2021,in compliance,,4.2,11.6,4.2,11.6,98342.7,,,0,,760637.8,,,,,,,,,,,,760637.8,9407.78,
1619-0-00,935 mclaughlin ave,san jose,CA,95122,47211049,1976,manufacturing/industrial plant,189400,194536,2021,pending revisions,,22.2,59.1,22.5,59.3,1163374,4068.14966,,21.6,,,,,,,,,,,,,,1288.6,6.62,
1621-0-00,945 mclaughlin ave,san jose,CA,95122,47211068,1998,,44380,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1622-0-00,1001 story rd,san jose,CA,95122,47211075,1995,enclosed mall,124000,122000,2021,in compliance,,107.3,203.6,107.3,203.6,1858172,67525.00707,,358.7,,4647.6,,,,,,,,,,,,9462.1,77.56,
1623-0-00,777 story rd,san jose,CA,95122,47211077,2004,wholesale club/supercenter,172000,172115,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1624-0-00,940 remillard ct,san jose,CA,95122,47211078,1977,non-refrigerated warehouse,166600,166600,2021,pending revisions,,,,,,773367.3,,,,,,,,,,,,,,,,,549827.2,3300.28,
1625-0-00,749 story rd,san jose,CA,95122,47211079,1972,vocational school,25881,32000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1626-0-00,765 story rd,san jose,CA,95122,47211082,1999,worship facility,29371,29371,2021,in compliance,76,9.6,21.3,9.8,21.5,54998.4,996.799971,,5.3,,,,,,,,,,,,,,1157.2,39.4,
1627-0-00,1040 s 12th st,san jose,CA,95112,47212044,1966,,20550,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1628-0-00,1050 s 12th st,san jose,CA,95112,47212055,1964,multifamily housing,20098,21520,2021,in compliance,100,38.3,44.2,38.5,44.4,14417.9,7788.4496,,41.4,,,,,,,,,,,,,,2385.6,110.86,14
1629-0-00,1010 s 5th st,san jose,CA,95112,47214067,2002,,80612,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1630-0-00,955-965 s 6th st,san jose,CA,95112,47214068,2002,multifamily housing,95985,89940,2021,in compliance,1,75,148.8,75.7,150.7,1073231,31423.88594,,166.9,,,,,,,,,,,,,,89834.8,998.83,1
1631-0-00,1035 s 6th st,san jose,CA,95112,47214069,2006,multifamily housing,74842,163973,2021,in compliance,100,26.5,42.7,26.7,42.8,205806.8,15097.55919,,80.2,,,,,,,,,,,,,,8717.8,105.14,15
1633-0-00,1008 s 3rd st,san jose,CA,95112,47215026,2015,multifamily housing,28254,28254,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1638-0-00,868 s 5th st,san jose,CA,95112,47218063,2016,multifamily housing,198333,198858,2021,in compliance,56,46.1,86.8,46.2,86.9,1279564,48143.10075,,255.7,,,,,,,,,,,,,,10652.5,53.57,47
1638-1-00,680 s 8th st,san jose,CA,95112,47224105,1959,multifamily housing,25590,25590,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1638-2-00,255 e virginia st,san jose,CA,95112,47225098,2023,,128777,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1639-0-00,500 s 1st st,san jose,CA,95113,47226037,1923,other - entertainment/public assembly,30570,36704,2021,in compliance,,3.5,9.8,3.5,9.9,38154.8,,,0,,3474.3,,,,,,,,,,,,3474.3,94.66,
1641-0-00,535 s 3rd st,san jose,CA,95112,47226091,2014,k-12 school,64979,64979,2021,in compliance,66,58.4,97.4,58.4,97.4,526887.5,32817.73313,,174.3,,,,,,,,,,,,,,1472.3,16.91,
1642-0-00,148 e william st,san jose,CA,95112,47227014,1965,multifamily housing,34837,30000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1643-0-00,115 e reed st,san jose,CA,95112,47227101,2005,multifamily housing,51051,63112,2021,in compliance,99,27.4,50.2,27.5,50.3,225861,9672.856101,,51.4,,,,,,,,,,,,,,3301.5,52.31,63
1644-0-00,576 s 5th st,san jose,CA,95112,47228097,1963,multifamily housing,23850,27675,2021,in compliance,99,27.2,49.5,27.8,50.9,100960.7,4237.322023,,22.5,,,,,,,,,,,,,,1214,43.87,73
1644-1-00,525 s 9th st,san jose,CA,95112,47228101,2007,multifamily housing,15760,20710,2021,in compliance,71,73,144.7,74.3,148,242835.9,7104.55961,,37.7,,,,,,,,,,,,,,1858.8,89.76,51
1645-0-00,555 s 10th st,san jose,CA,95112,47229098,1964,multifamily housing,23839,25222,2021,in compliance,100,26.3,41.4,26.3,41.4,58600.7,4622.515732,,24.6,,3.3,,,,,,,,,,,,3.3,0.13,100
1646-0-00,939 story rd,san jose,CA,95122,47247223,2018,strip mall,36306,45000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1647-1-00,1144 s 2nd st,san jose,CA,95112,47701087,2019,multifamily housing,61200,50406,2021,in compliance,62,67.5,151.6,67.5,151.6,680961.2,10805.17974,,57.4,,,,,,,,,,,,,,4485.2,88.98,52
1649-0-00,570 keyes st,san jose,CA,95112,47704039,2006,multifamily housing,82158,116290,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1656-0-00,1450 monterey rd,san jose,CA,95110,47707018,2014,wholesale club/supercenter,48445,49985,2021,in compliance,,79.8,223.4,79.6,222.8,1726199,,,0,,390.5,,6160.2,,,,,,,,,,6550.7,88.5,
1657-0-00,1660 monterey rd,san jose,CA,95112,47708008,1980,,106620,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1660-0-00,1588 monterey road,san jose,CA,95110,47708035,1965,,102370,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1661-0-00,1510 monterey rd,san jose,CA,95110,47708036,1975,strip mall,25577,24920,2021,in compliance,,186.6,355.3,186,353.4,660180.4,23815.66989,,126.5,,822.1,,6012.8,,,,,,,,,,6835,274.28,
1668-0-00,1150 mclaughlin ave,san jose,CA,95122,47716114,2005,multifamily housing,71175,96705,2021,in compliance,87,35.5,60.5,35.9,61.2,381550.9,21658.33999,,115,,,,,,,,,,,,,,7988.4,82.61,7
1668-1-00,1050 summerside dr,san jose,CA,95122,47719039,1971,multifamily housing,415680,417280,2021,pending revisions,74,35.5,68.3,36.5,71,2284072,74321.9689,,394.8,,,,,,,,,,,,,,24507.4,58.73,
1668-2-00,2072 lucretia ave,san jose,CA,95122,47719071,2004,other - recreation,15840,15840,2021,in compliance,,9.4,-2.3,7.1,-10,-46301.5,2698.81651,,14.3,,,,,,,,,,,,,,371.6,23.46,
1669-0-00,2079 mclaughlin ave,san jose,CA,95122,47719073,1971,multifamily housing,149136,149136,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1670-0-00,2070 lucretia ave,san jose,CA,95122,47719075,1971,multifamily housing,149136,209682,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1671-0-00,680 quinn ave,san jose,CA,95112,47720091,2000,,26646,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1672-0-00,675 quinn ave,san jose,CA,95112,47720095,1998,other,43073,40000,2021,in compliance,,13.7,29.3,14.5,30.1,99436.8,2403.050253,,12.8,,,,,,,,,,,,,,1199.7,29.99,
1673-0-00,1982 senter rd,san jose,CA,95112,47720124,1986,non-refrigerated warehouse,132721,132721,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1677-0-00,1898 senter rd,san jose,CA,95112,47720162,2008,multifamily housing,86576,128073,2021,in compliance,73,37.1,72.7,37.4,73.5,734614.9,22813.43662,,121.2,,,,,,,,,,,,,,7849.6,61.29,37
1678-0-00,1908 senter rd,san jose,CA,95112,47720163,2008,multifamily housing,76121,122160,2021,in compliance,70,34.7,69.8,34.7,69.8,682265.6,19151.67469,,101.7,,,,,,,,,,,,,,11263,92.2,5
1679-0-00,625 wool creek dr,san jose,CA,95112,47720165,2016,manufacturing/industrial plant,77288,20000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1682-0-00,150 tully rd,san jose,CA,95111,47722060,1982,self-storage facility,216427,148830,2021,in compliance,,2.6,7.2,2.6,7.2,193762.1,,,0,,45.4,,200.7,,,,,,,,,,246.1,0.96,
1685-0-00,2000 monterey rd,san jose,CA,95112,47723040,2003,multifamily housing,44953,65030,2021,in compliance,100,34.4,65.1,34.4,65.1,315875.8,11561.84018,,61.4,,,,,,,,,,,,,,4793.5,73.71,62
1686-0-00,2010 monterey rd,san jose,CA,95112,47723041,2004,multifamily housing,44315,65030,2021,in compliance,96,41.7,80.8,41.7,80.8,402561.9,13402.68974,,71.2,,,,,,,,,,,,,,7389.3,113.63,24
1687-0-00,2122 monterey rd,san jose,CA,95112,47723043,2016,multifamily housing,52119,65952,2021,in compliance,88,29.3,60.9,29.4,60.9,340155.2,8222.10015,,43.7,,,,,,,,,,,,,,3930.6,58.22,
1687-1-00,2128 monterey rd,san jose,CA,95112,47723044,2018,multifamily housing,21653,29031,2021,in compliance,94,30.4,67.3,30.5,67.5,128335.8,2235.033329,,11.9,,,,,,,,,,,,,,1793.9,82.85,
1708-0-00,1324 santee dr,san jose,CA,95122,47728141,1970,multifamily housing,170263,179996,2021,in compliance,86,48.7,77.9,49.1,78.4,776192.7,58358.0014,,310,,,,,,,,,,,,,,23602,136.64,5
1709-0-00,987 fair avenue,san jose,CA,95112,47744025,1970,multifamily housing,72035,71745,2021,in compliance,100,19.3,38.2,19.9,38.8,221409.5,7179.8507,,38.1,,,,,,,,,,,,,,5204.9,70.44,51
1709-2-00,1500 s 10th st,san jose,CA,95112,47738017,2022,ice/curling rink,380800,380800,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1710-0-00,1523 mclaughlin ave,san jose,CA,95122,47746068,1970,worship facility,24560,24560,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1711-0-00,1295 mclaughlin ave,san jose,CA,95122,47747029,2001,multifamily housing,38595,55000,2021,in compliance,95,21.8,45.8,22.3,46.9,216214.1,4887.706424,,26,,,,,,,,,,,,,,3237.7,58.87,13
1712-0-00,1070 story rd,san jose,CA,95122,47748019,1985,strip mall,41900,25120,2021,in compliance,,372.8,642.7,372.4,641.7,1054446,57576.2183,,305.8,,4418,,,,,,,,,,,,4418,175.88,
1734-0-00,2201 senter rd,san jose,CA,95112,47751054,1994,supermarket/grocery store,156104,155432,2021,in compliance,88,117.6,274,117.8,273.6,3901413,49998.86193,,265.6,,2533.9,,,,,,,,,,,,2533.9,16.3,
1735-0-00,1410 roberts ave,san jose,CA,95122,47754039,2003,multifamily housing,65980,62490,2021,in compliance,94,33.4,63.3,33.7,63.7,296960.8,10907.89071,,57.9,,,,,,,,,,,,,,6536.3,104.6,7
1736-0-00,1385 lucretia ave,san jose,CA,95122,47754040,2004,multifamily housing,72638,89891,2021,in compliance,100,12,33.6,12.4,34.7,326099.7,,,0,,,,,,,,,,,,,,13758.8,153.06,1
1737-0-00,656 wool creek dr,san jose,CA,95112,47773031,1987,,25056,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1740-0-00,2000 senter rd,san jose,CA,95112,47773044,1997,,48642,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1743-0-00,639 tully rd,san jose,CA,95111,47775002,1988,,25344,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1744-0-00,621 tully rd,san jose,CA,95111,47775003,1985,,48414,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1745-0-00,620 quinn ave,san jose,CA,95112,47775007,1984,retail store,45760,46802,2021,in compliance,97,9,25.2,9.2,25.8,126472,,,0,,,,,,,,,,,,,,398.3,8.51,
1746-0-00,630 quinn ave,san jose,CA,95112,47775008,1983,distribution center,71888,71888,2021,in compliance,87,6,15.8,6,15.8,114771.5,406.9999634,,2.2,,,,,,,,,,,,,,410.3,5.71,
1747-0-00,2050 mckee rd,san jose,CA,95116,48105036,1972,multifamily housing,102268,208602,2021,in compliance,60,52.4,79.9,53.1,80.9,439640.1,40278.58862,,213.9,,,,,,,,,,,,,,7370.9,70.74,10
1747-1-00,995 tully rd,san jose,CA,95122,47778165,1985,multifamily housing,169676,169676,2021,in compliance,64,43.8,85.7,44.4,87.1,1148269,36068.46941,,191.6,,,,,,,,,,,,,,15596.4,92.05,25
1749-0-00,225 n jackson ave,san jose,CA,95116,48105043,1965,hospital (general medical & surgical),240806,462303,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1750-0-00,67 n jackson ave,san jose,CA,95116,48106034,1972,multifamily housing,39950,39950,2021,in compliance,100,24.3,43.3,24.5,43.7,132087.8,6226.19014,,33.1,,1393.6,,,,,,,,,,,,1393.6,31.8,90
1750-1-00,2121 alexian dr,san jose,CA,95116-1906,48106037,2022,,30100,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1751-0-00,120 jose figueres ave,san jose,CA,95116,48106039,1968,senior living community,22490,24545,2021,in compliance,,164.4,272.3,165.7,272.7,405558.2,26845.19078,,142.6,,3444,,,,,,,,,,,,3444,140.32,
1752-0-00,70 n sunset ave,san jose,CA,95116,48107027,1960,distribution center,20000,20000,2021,in compliance,86,5.7,15.8,5.7,15.8,33154.2,0,,0,,,,,,,,,,,,,,87.9,4.4,
1753-0-00,1751 alum rock ave,san jose,CA,95116,48109049,1952,mixed use property,28475,28475,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1753-1-00,1530 alum rock ave,san jose,CA,95116,48114004,1940,multifamily housing,23035,20877,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1754-0-00,1670 alum rock ave,san jose,CA,95116,48115056,1964,multifamily housing,27808,27808,2021,in compliance,100,37.2,43.1,37.8,43.8,19139.4,9867.02001,,52.4,,,,,,,,,,,,,,5007.9,180.09,1
1755-0-00,1710 alum rock ave,san jose,CA,95116,48118056,1995,multifamily housing,32309,35536,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1755-1-00,1700 alum rock ave,san jose,CA,95116,48118060,1999,social/meeting hall,57921,57921,2021,in compliance,,42.8,94.1,40.8,91.9,476042.7,7395.5,111.3,39.3,150.6,1616.6,,,,,,,,,,,,1616.6,27.91,
1756-0-00,77 kentucky pl,san jose,CA,95116,48118066,1998,multifamily housing,27453,49332,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1757-0-00,75 mccreery ave,san jose,CA,95116,48118070,2013,multifamily housing,91752,172386,2021,in compliance,95,28.2,47.9,28.5,48.2,529499.3,31002,123.8,164.7,288.5,,17867.6,,,,,,,,,,,17867.6,103.65,2
1758-0-00,1918 alum rock ave,san jose,CA,95116,48119140,2004,multifamily housing,90312,40728,2021,in compliance,67,42.6,83.3,42.8,83.4,641787.1,20782.15977,,110.4,,,,,,,,,,,,,,7935.2,79.6,26
1759-0-00,2080 alum rock ave,san jose,CA,95116,48121015,1963,multifamily housing,79380,79380,2021,in compliance,81,34.9,64.5,35.3,65.4,375791.4,15232.11019,,80.9,,,,,,,,,,,,,,4671.8,58.85,28
1760-0-00,2151 plaza de guadalupe,san jose,CA,95116,48121149,1981,multifamily housing,61004,136255,2021,in compliance,99,10.7,29.9,10.9,30.4,431788.3,106.9569967,,0.6,,,,,,,,,,,,,,7175.4,52.66,3
1760-1-00,2039 kammerer ave,san jose,CA,95116,48124035,2009,other - recreation,22000,22000,2021,in compliance,,40.7,62.8,41.5,63.6,73937.7,6605.212111,,35.1,,,,,,,,,,,,,,1508.9,68.59,
1761-0-00,2249 dobern ave,san jose,CA,95116,48132059,2009,k-12 school,20451,21384,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1762-0-00,1991 story rd,san jose,CA,95122,48137009,1960,multifamily housing,22952,22952,2021,pending revisions,,30.9,33.3,31.1,33.5,3358.9,7024.33344,,37.3,,,,,,,,,,,,,,2967.7,129.3,7
1763-0-00,1900 poco way,san jose,CA,95116,48137045,2000,multifamily housing,77446,129985,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1764-0-00,1745 story rd,san jose,CA,95122,48138006,1961,supermarket/grocery store,40105,36539,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1765-0-00,1775 story rd,san jose,CA,95122,48138020,2001,mixed use property,60515,65067,2021,pending revisions,,21.9,59.2,21.9,59.2,394148.3,818.6500152,,4.3,,153,,770,,,,,,,,,,923,14.19,
1765-1-00,1025 knox ave,san jose,CA,95122,48139027,1980,self-storage facility,109230,139332,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1766-0-00,331 s 34th st,san jose,CA,95116,48145039,2010,k-12 school,21364,21384,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1767-0-00,305 san antonio ct,san jose,CA,95116,48146010,2009,multifamily housing,63224,63643,2021,in compliance,93,29.7,66,29.8,66.1,371171.6,6270.16984,,33.3,,,,,,,,,,,,,,4605.1,72.36,37
1768-0-00,1640 hermocilla way,san jose,CA,95116,48146021,1999,multifamily housing,58317,78932,2021,in compliance,88,23.5,48.7,23.8,49.5,398223.5,9559.9001,,50.8,,,,,,,,,,,,,,5396.2,55.55,10
1769-0-00,200 jose figueres ave,san jose,CA,95116,48180001,2007,,29350,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1770-0-00,2487 alum rock ave,san jose,CA,95116,48401040,2000,self-storage facility,58730,74575,2021,in compliance,,4.9,13.8,4.9,13.8,118822.3,,27.8,0,27.8,949.6,,,,,,,,,,,,949.6,11.58,
1771-0-00,36 n jackson ave,san jose,CA,95116,48402001,1986,multifamily housing,35616,36480,2021,in compliance,80,33.4,63.8,33.6,64,175172.6,6284.96012,,33.4,,,,,,,,,,,,,,4296.2,117.77,1
1772-0-00,82 n jackson ave,san jose,CA,95116,48402005,1959,multifamily housing,24440,24832,2021,in compliance,100,4.1,6.8,4.1,6.9,10637,652.870022,,3.5,,,,,,,,,,,,,,2186.1,88.04,18
1773-0-00,44 n jackson ave,san jose,CA,95116,48402053,1964,multifamily housing,137772,137772,2021,in compliance,24,58.7,95,59.3,95.6,770890.4,55331.475,,293.9,,,,,,,,,,,,,,17672.9,128.28,1
1774-0-00,60 elodie way,san jose,CA,95116,48403050,1982,,50175,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1775-0-00,2555 alum rock ave,san jose,CA,95116,48403077,2001,multifamily housing,34073,46250,2021,in compliance,88,25.6,54.5,26.1,55.7,218720.9,4625.39842,,24.6,,,,,,,,,,,,,,3267.3,70.64,8
1776-0-00,2627 madden ave,san jose,CA,95116,48405056,1970,multifamily housing,126660,137118,2021,in compliance,,2,3.3,2,3.3,26677.7,1673.533361,,8.9,,,,0,,,,,,,,,,14143.8,108.16,
1777-0-00,151 n capitol ave,san jose,CA,95127,48405071,1972,,67530,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1778-0-00,180 n jackson ave,san jose,CA,95116,48406007,1970,senior living community,54834,54834,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1779-0-00,150 n jackson ave,san jose,CA,95116,48406011,1977,medical office,22561,22561,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1780-0-00,132 n jackson ave,san jose,CA,95116,48406112,1995,multifamily housing,23567,35536,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1781-0-00,2768 mckee rd,san jose,CA,95127,48410115,1998,multifamily housing,48630,48630,2021,in compliance,81,30.8,63.3,30.9,63.4,252616.3,6387.97986,,33.9,,,,,,,,,,,,,,5650.8,116.2,1
1782-0-00,255 n white rd,san jose,CA,95127,48412093,2007,medical office,23312,23312,2021,in compliance,30,62.6,155.9,63.8,159.3,360535.3,2568.669992,,13.6,,,,,,,,,,,,,,317.2,13.61,
1782-1-00,3071 rose ave,san jose,CA,95127,48421029,2003,multifamily housing,55833,50353,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1782-2-00,137 n white rd,san jose,CA,95127,48417031,2004,other - recreation,17300,17300,2021,in compliance,,61.7,101.1,66.3,105.8,105072.3,7878.947294,,41.8,,,,,,,,,,,,,,43.6,2.52,
1783-0-00,3030 alum rock ave,san jose,CA,95127,48421041,1971,office,23610,23610,2021,in compliance,100,8.4,17.5,8.5,17.7,34585.1,830.3898658,,4.4,,,,,,,,,,,,,,133.9,5.67,
1783-1-00,3090 alum rock ave,san jose,CA,95127,48421042,2006,library,26000,26000,2021,in compliance,,101.2,174.2,100.8,173,292441,16226.66671,,86.2,,,,,,,,,,,,,,238.7,9.18,
1784-0-00,2940 alum rock ave,san jose,CA,95127,48421046,2012,retail store,100282,47000,2021,pending revisions,100,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,0,0,
1785-0-00,2855 story rd,san jose,CA,95127,48433145,2007,retail store,149343,152463,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1786-0-00,57 s capitol ave,san jose,CA,95127,48443120,1980,,38875,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1787-0-00,2620 alum rock ave,san jose,CA,95116,48443121,1985,strip mall,23532,36125,2021,in compliance,,161.6,249.5,162.2,250,481868.6,42151.9,112.7,223.9,336.6,3046.1,,,,,,,,,,,,3046.1,84.32,
1788-0-00,2605 la hacienda ct,san jose,CA,95127,48444058,2001,multifamily housing,42064,93456,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1789-0-00,2601 nuestra castillo ct,san jose,CA,95127,48444059,2001,multifamily housing,152568,155114,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1790-0-00,2600 nuestra castillo ct,san jose,CA,95127,48444067,2003,multifamily housing,35653,38808,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1791-0-00,2835 florence ave,san jose,CA,95127,48454033,1988,multifamily housing,52382,52382,2021,in compliance,36,46.3,87.3,46.5,87.5,335939,12670.96963,,67.3,,,,,,,,,,,,,,495319,9547.4,1
1792-0-00,2388 madden ave,san jose,CA,95116,48461052,2012,multifamily housing,39190,39190,2021,in compliance,21,49.5,96.9,49.7,96.9,293659,9451.89985,,50.2,,,,,,,,,,,,,,1755.5,44.79,46
1793-0-00,1500 story rd,san jose,CA,95122,48608001,1997,self-storage facility,153924,88506,2021,in compliance,,1.4,3.6,1.5,3.6,30432,252.9999745,,1.3,,124,,,,,,,,,,,,124,1.4,
1794-0-00,1630 story rd,san jose,CA,95122,48610059,1962,,20845,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1796-0-00,1632 story rd,san jose,CA,95122,48610087,1962,strip mall,36770,35000,2021,in compliance,,196.9,294,196.9,294,511579.3,51442.6201,,273.2,,,,,,,,,,,,,,2789.6,79.7,
