SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1891-0-00,6471 almaden rd,san jose,CA,95120,58111026,1966,supermarket/grocery store,42484,42339,2023,in compliance,,,43,243.3,505.1,243,504.2,1766140,42602,412.9,226.3,639.2,2409,,,,,,,,,,,,2409,56.9,
1892-0-00,6663 hampton dr,san jose,CA,95120,58113025,1969,restaurant,32954,20000,2023,in compliance,,,,306.8,509.7,316.2,517.8,622204.5,42013.8,145.5,223.2,368.6,1212,,,,,,,,,,,,1212,60.6,
1892-1-00,3110 cropley ave,san jose,CA,95132,58601031,1983,worship facility,25569,25569,2023,in compliance,,,100,9.5,17.9,10.5,18.8,33522.8,1531.8,7.8,8.1,16,,1072.2,,,,,,,,,,,1072.2,41.93,
1893-0-00,1868 n capitol ave,san jose,CA,95132,58901042,1998,multifamily housing,79490,84000,2023,in compliance,,,100,14.6,32,15.1,33.2,243709.5,4370.5,57,23.2,80.2,,4480.6,,,,,,,,,,,4480.6,53.34,32
1894-0-00,2514 berryessa rd,san jose,CA,95132,59101025,1975,retail store,25000,25374,2023,in compliance,,,65,78.5,210.6,78.5,208.3,534954,1662.9,125.1,8.8,133.9,40.1,,,,,,,,,,,,40.1,1.58,
1895-0-00,2664 berryessa rd,san jose,CA,95132,59101038,1979,medical office,29080,33000,2023,in compliance,,,99,31.7,84.6,32,84.5,281036,971.9,68,5.2,73.2,,,345.6,,,,,,,,,,345.6,10.47,
1896-0-00,2558 berryessa rd,san jose,CA,95132,59101040,1976,supermarket/grocery store,31500,33038,2023,in compliance,,,64,199.9,465.6,198.9,462.7,1404401,17796,328.4,94.5,422.9,1581,,,,,,,,,,,,1581,47.85,
1897-0-00,2516 berryessa rd,san jose,CA,95132,59101043,1976,,21400,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-0-00,3108 sierra rd,san jose,CA,95132,59113022,1961,worship facility,27540,32000,2023,in compliance,,,,23.6,56,24.5,56.9,167300.5,2119.5,39.1,11.3,50.4,,2985.2,,,,,,,,,,,2985.2,93.29,
1899-1-00,1156 n capitol ave,san jose,CA,95132,59128004,1975,strip mall,63667,63667,2023,in compliance,,,,92,178.2,91.3,176.3,857606.4,28876.7,200.5,153.4,353.9,341.1,,,,,,,,,,,,341.1,5.36,
1899-2-00,3050 berryessa rd,san jose,CA,95132,59117020,1995,other - recreation,15000,15000,2023,in compliance,,,,93.7,181.5,96.9,183.4,205177.3,7536.2,49.7,40,89.7,133,,,,,,,,,,,,133,8.86,
1900-0-00,750 n capitol ave,san jose,CA,95133,59201013,1980,k-12 school,22972,52896,2023,in compliance,,,54,39.4,84.9,41.8,86.8,380227.9,9144.2,88.9,48.6,137.5,,1375.7,,,,,,,,,,,1375.7,26.01,
1900-1-00,3060 patt ave,san jose,CA,95133,59215001,1964,worship facility,21482,21482,2023,in compliance,,,100,13.4,26.1,14.8,27.6,43207.9,1705.4,10.1,9.1,19.2,,694.8,,,,,,,,,,,694.8,32.35,
1901-0-00,3065 mckee rd,san jose,CA,95127,59216004,1971,supermarket/grocery store,23200,23200,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-0-00,3055 mckee rd,san jose,CA,95127,59216005,1972,,21440,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-0-00,2811 mckee rd,san jose,CA,95127,59218029,1981,multifamily housing,49368,50217,2023,in compliance,,,92,35.5,64.2,36,64.7,226412.4,10349.3,52.9,55,107.9,,5983.1,,,,,,,,,,,5983.1,119.15,1
1904-0-00,2801 mckee rd,san jose,CA,95127,59218032,1984,self-storage facility,50125,58000,2023,in compliance,,,,3.4,8.9,3.5,8.9,51244,277.5,12,1.5,13.5,,230.5,,,,,,,,,,,230.5,3.97,
1905-0-00,450 n capitol ave,san jose,CA,95133,59219006,2002,retail store,137145,137143,2023,in compliance,,,89,55.1,128.8,56.9,130,1614013,22948,377.4,121.9,499.3,1681,,,,,,,,,,,,1681,12.26,
1906-0-00,392 n capitol ave,san jose,CA,95133,59219010,1987,strip mall,33800,33800,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-0-00,350 n capitol ave,san jose,CA,95133,59219013,1987,retail store,20202,20512,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-0-00,340 n capitol ave,san jose,CA,95133,59219014,1987,retail store,23500,25535,2023,in compliance,,,100,10.3,29,10.3,29,77443.4,,18.1,0,18.1,196.6,,,,,,,,,,,,196.6,7.7,
1909-0-00,320 n capitol ave,san jose,CA,95133,59219015,1987,supermarket/grocery store,105353,41990,2023,in compliance,,,70,191.8,387,190.3,383,1287840,35974,301.1,191.1,492.2,1237.7,,,,,,,,,,,,1237.7,29.48,
1910-0-00,1260 piedmont rd,san jose,CA,95132,59529044,2001,multifamily housing,55875,58000,2023,in compliance,,,26,43.9,91.3,44.7,92.7,444266.6,10768.2,103.9,57.2,161.1,,4455.3,,,,,,,,,,,4455.3,76.82,8
1910-1-00,3355 noble ave,san jose,CA,95132,59502009,2005,library,26000,26000,2023,in compliance,,,,61.7,132.5,61,130.4,288853.1,5996.7,69.9,31.9,101.8,179.7,,281.6,,,,,,,,,,461.3,17.74,
1911-0-00,410 n white rd,san jose,CA,95127,59901090,2003,multifamily housing,149365,161172,2023,in compliance,2023,compliant,97,28.2,47.3,28.6,47.8,479857.5,29696.3,112.2,157.7,269.9,,10402.9,,,,,,,,,,,10402.9,64.55,17
1912-0-00,420 toyon ave,san jose,CA,95127,59937064,1973,retail store,20000,20000,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-0-00,448 toyon ave,san jose,CA,95127,59937083,1986,multifamily housing,118876,131409,2023,in compliance,,,92,34.7,64.9,35.6,66.6,641570.6,24914.8,150,132.3,282.3,,8642.2,,,,,,,,,,,8642.2,65.77,29
1914-0-00,3246 cortese cir,san jose,CA,95127,59938038,1987,multifamily housing,252892,252892,2023,pending revisions,,,88,34.4,63.7,35.4,65.8,1212371,48126,293.4,255.6,549.1,,2375.1,,,,,,,,,,,2375.1,9.39,100
1915-0-00,3487 mckee rd,san jose,CA,95127,59938039,1997,,63426,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-0-00,3457 mckee rd,san jose,CA,95127,59938043,1998,supermarket/grocery store,44345,49203,2023,in compliance,,,82,115.3,312.4,114.5,310.2,1565722,2892.4,366.1,15.4,381.4,,2257.6,,,,,,,,,,,2257.6,45.88,
1917-0-00,220 n white rd,san jose,CA,95127,60102072,1963,multifamily housing,35424,35424,2023,in compliance,,,100,16.5,18.1,16.9,18.5,4441.1,5830.7,1,31,32,,,,2424.1,,,,,,,,,2424.1,68.43,53
1918-0-00,256 la pala dr,san jose,CA,95127,60106042,1980,multifamily housing,28256,28256,2023,in compliance,,,74,56,78.9,57.1,80,94788.7,12906.4,22.2,68.6,90.7,,4036.6,,,,,,,,,,,4036.6,142.86,1
1919-0-00,264 la pala dr,san jose,CA,95127,60106043,1985,multifamily housing,21268,20580,2023,in compliance,,,54,59.4,94.4,61.1,96.4,110899.5,8795.1,25.9,46.7,72.6,3602.6,,,,,,,,,,,,3602.6,175.05,1
1920-0-00,280 la pala dr,san jose,CA,95127,60106044,1960,multifamily housing,21268,21953,2023,in compliance,,,95,47.1,81.7,48.1,82.8,118696.8,6512.9,27.8,34.6,62.3,2085.1,,,,,,,,,,,,2085.1,94.98,39
1921-0-00,245 la pala dr,san jose,CA,95127,60106114,1965,multifamily housing,39432,40968,2023,in compliance,,,51,51.2,86.4,52.6,87.8,213183.5,13223.1,49.8,70.2,120.1,,3078.1,,,,,,,,,,,3078.1,78.93,
1921-1-00,14271 story rd,san jose,CA,95127,60137027,1980,k-12 school,121421,95000,2023,in compliance,,,43,46,116.5,46,116.5,1085548,6655.8,245.79,35.35,281.15,0,4868.8,,,,,,,,,,,4868.8,51.25,
1922-0-00,1054 s white rd,san jose,CA,95127,60138077,1987,strip mall,118302,118302,2023,in compliance,,,,167.6,328.3,167.7,326.9,2989376,96337.7,698.9,511.7,1210.6,,3787.4,,,,,,,,,,,3787.4,32.01,
1923-0-00,10160 clayton rd,san jose,CA,95127,61253046,2014,worship facility,22443,22443,2023,in compliance,,,90,33.4,34.7,35.9,37.2,57922.9,6069.8,0,32.2,32.2,,170.4,,,,,,,,,,,170.4,7.59,
1924-0-00,2670 s white rd,san jose,CA,95148,64918055,1984,office,76962,30992,2023,in compliance,,,86,28.7,75.7,29,75.5,233752,1012.4,54.7,5.4,60,,602.6,,,,,,,,,,,602.6,19.44,
1924-0-01,2680 s white rd,san jose,CA,95148,64918055,1984,office,76962,25616,2023,in compliance,,,72,39.4,98.5,40.1,98.7,242988.9,1972.4,56.8,10.5,67.3,,592.8,,,,,,,,,,,592.8,23.14,
1924-0-02,2690 s white,san jose,CA,95148,64918055,1984,office,76962,30692,2023,in compliance,,,51,62.6,135.5,63.9,135.9,353349,7562.2,82.6,40.2,122.8,,1135.1,,,,,,,,,,,1135.1,36.98,
1925-0-00,2816 s white rd,san jose,CA,95148,65917063,1970,retail store,21440,21440,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-0-00,2812 s white rd,san jose,CA,95148,65917064,1972,supermarket/grocery store,23200,23500,2023,in compliance,,,47,161.9,407.7,161.3,406.1,931736.7,6118.8,217.8,32.5,250.3,,,,,,,,,,920,,,920,39.15,
1927-0-00,3220 s white rd,san jose,CA,95148,65942003,1985,retail store,26590,25356,2023,in compliance,,,73,55.6,148.3,54.6,145.5,374425,1065.9,87.5,5.7,93.2,153.3,,,,,,,,,,,,153.3,6.05,
1928-0-00,3270 s white rd,san jose,CA,95148,65942010,1984,supermarket/grocery store,52647,52662,2023,in compliance,2023,not submitted,65,162.3,381.7,164.8,383.3,1854088,23525.1,433.5,125,558.5,,987.2,,,,,,,,,,,987.2,18.75,
1929-0-00,4055 evergreen village sq,san jose,CA,95135,65956003,2013,wholesale club/supercenter,59433,40950,2023,in compliance,,,25,159.4,361.8,162.4,363.4,1322777,21365.5,309.3,113.5,422.8,617.2,,,,,,,,,,,,617.2,15.07,
1929-1-00,4001 evergreen village sq,san jose,CA,95135,65956065,2016,library,16000,16000,2023,in compliance,,,,67.8,138.5,71.1,140.8,177408.9,5317.5,42.9,28.2,71.2,60.8,,,,,2229.9,,,,,,,2290.8,143.17,
1930-0-00,4075 evergreen village sq,san jose,CA,95135,65957014,2002,office,31594,33001,2023,in compliance,,,54,67.6,146.7,67.7,146.1,414506.9,8198.7,96.9,43.5,140.5,972.5,,,,,,,,,,,,972.5,29.47,
1931-0-00,4095 evergreen village sq,san jose,CA,95135,65963054,2006,"personal services (health/beauty, dry cleaning, etc.)",20428,20428,2023,in compliance,,,,2.8,7.1,2.8,7,13976.5,93.4,3.3,0.5,3.8,,,,,,,,,,,97.9,,97.9,4.79,
1931-1-00,3544 san felipe rd,san jose,CA,95135,65904058,2021,senior living community,91714,93733,2023,in compliance,,,91,35.3,69.9,36.1,70.8,515796,16231,120.6,86.2,206.8,2305,,,,,,,,,,,,2305,24.59,
1932-0-00,3403 yerba buena rd,san jose,CA,95135,66019026,1992,office,388279,416008,2023,in compliance,,,100,9.8,27.4,9.8,27.4,1193672,7,279.1,0,279.1,,66.7,,,,,,,,,,,66.7,0.16,
1932-1-00,4860 san felipe rd,san jose,CA,95135,66015002,1991,other - recreation,15731,15731,2023,in compliance,,,,82.1,126.8,77.6,122,193092.7,5618.7,24.71,29.84,54.55,196.9,,54.5,,,,,,,,,1.5,253,16.08,
1933-0-00,2855 the villages pkwy,san jose,CA,95135,66502016,2002,multifamily housing,45413,85377,2023,in compliance,,,100,11.9,33.4,11.9,33.4,298698.1,,69.8,0,69.8,,5985.7,,,,,,,,,,,5985.7,70.11,10
1934-0-00,2557 alvin ave,san jose,CA,95121,67001009,1980,multifamily housing,75645,76012,2023,in compliance,,,98,39.6,71.2,40.5,72.8,385512.7,17630.7,90.1,93.6,183.8,,9880.3,,,,,,,,,,,9880.3,129.98,4
1935-0-00,2570 fontaine rd,san jose,CA,95121,67001017,1970,multifamily housing,120816,147200,2023,in compliance,,,100,7.9,22.1,8.3,23.1,354894.4,81.3,83,0.4,83.4,,10770.5,,,,,,,,,,,10770.5,73.17,12
1936-0-00,2560 fontaine rd,san jose,CA,95121,67001028,1990,hotel,56762,35159,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937-0-00,2501 alvin ave,san jose,CA,95121,67001031,1965,senior living community,29000,50200,2023,in compliance,,,91,98.3,188.6,100.1,190.8,720126.1,25677.6,174.3,136.4,310.7,6531.1,,,,,,,,,,,,6531.1,130.1,
1939-0-00,2445 fontaine rd,san jose,CA,95121,67001035,1973,other - entertainment/public assembly,29000,29000,2023,in compliance,,,,95,227.4,93,222,603513.8,6390.8,141.1,33.9,175.1,898,,13.1,,,,,,,,,,911.1,31.42,
1940-0-00,1669 flanigan dr,san jose,CA,95121,67002015,2000,office,21054,21054,2023,in compliance,,,54,47.6,101.1,47.3,100.4,178875.2,3862,41.8,20.5,62.3,,375.2,,,,,,,,,,,375.2,17.82,
1943-0-00,2580 alvin ave,san jose,CA,95121,67002037,1980,other - recreation,26714,26714,2023,in compliance,,,,12,30.1,12,30.1,78252.5,542.3,18.3,2.9,21.2,,69.9,,,,,,,,,,,69.9,2.62,
1943-1-00,2905 s king rd,san jose,CA,95122,67012014,2020,self-storage facility,114692,114692,2023,in compliance,,,,1.5,4.3,1.5,4.3,50789.2,,11.9,0,11.9,,1185.7,,,,,,,,,,,1185.7,10.42,
1943-2-00,1685 aborn rd,san jose,CA,95121,67013002,2000,self-storage facility,30795,30795,2023,in compliance,,,,3.2,7.3,3.3,7.3,19726,356,4.6,1.9,6.5,99,,,,,,,,,,,,99,3.21,
1944-0-00,2959 s king rd,san jose,CA,95122,67013026,1988,other,38384,38384,2023,in compliance,,,,68.4,103.6,70.4,105.7,204339.1,20055,47.8,106.5,154.3,380.8,,53.1,,,,,,,,,,433.9,11.3,
1945-0-00,3155 silver creek rd,san jose,CA,95121,67015023,2006,retail store,118275,138871,2023,in compliance,,,71,62,162.4,61.8,160.1,2215845,10166,518.1,54,572.1,2490,,,,,,,,,,,,2490,17.93,
1947-0-00,1771 e capitol expy,san jose,CA,95121,67015035,1981,strip mall,102994,102994,2023,in compliance,,,,146.6,298.4,146.6,297.3,2473847,66569.6,578.4,353.6,932,,4648.6,,,,,,,,,9.9,,4658.5,45.23,
1949-0-00,1751 e capitol expy,san jose,CA,95121,67015041,2021,other - mall,42000,50685,2023,in compliance,,,,25.9,70.8,26.1,71,370321.9,580.1,89.6,3.1,92.7,130.8,,,,,,,,,,,,130.8,2.58,
1950-0-00,1710 tully rd,san jose,CA,95122,67028004,1968,supermarket/grocery store,25000,35851,2023,in compliance,,,73,130.3,293.6,130,291.5,930457.3,14859.1,217.5,78.9,296.5,998.1,,,,,,,,,,,,998.1,27.84,
1951-0-00,1816 tully rd,san jose,CA,95122,67028015,1988,mixed use property,57427,57427,2023,in compliance,,,,478.7,638.2,493.4,652.1,648974.5,120555.3,151.7,640.3,792.1,909.8,,,,,,,,,,,,909.8,31.46,
1951-0-01,1818 tully rd,san jose,CA,95122,67028015,1988,mixed use property,57427,32927,2023,in compliance,,,,232.9,350.9,231.9,348.1,576615.2,56692.7,134.8,301.1,435.9,7872.7,,565.3,,,,,,,,,,8438,256.26,
1952-0-00,2550 s king rd,san jose,CA,95122,67028034,1978,multifamily housing,169040,170440,2023,in compliance,,,91,36.9,68.8,37.3,69.2,857275.4,34287,200.4,182.1,382.6,,15431.5,,,,,,,,,,,15431.5,90.54,24
1953-0-00,1960 tully rd,san jose,CA,95122,67028038,1988,strip mall,105490,115904,2023,in compliance,,,,8.8,24.7,8.7,24.5,296632.3,,69.4,0,69.4,988.1,,,,,2712.1,,,,,,,3700.2,31.92,
1954-0-00,2920 aborn square rd,san jose,CA,95121,67030010,1977,fitness center/health club/gym,63497,63497,2023,in compliance,2023,compliant,,145.9,285.2,145.9,285.2,1403093,44790.2,328.1,237.9,566,270,,,,,,,,,,,,270,4.25,
1955-0-00,2950 aborn square rd,san jose,CA,95121,67030016,1975,retail store,27144,27144,2023,in compliance,,,94,32.7,91.5,32.3,90.5,257129.2,,60.1,0,60.1,174.4,,,,,,,,,,,,174.4,6.43,
1956-0-00,2625 s king rd,san jose,CA,95122,67033019,1968,multifamily housing,84520,74800,2023,in compliance,,,100,17.7,21.7,17.7,21.7,38220,11971.2,9.3,63.6,72.8,5276.6,,2054,,,,,,,,,,7330.6,98,7
1957-0-00,2260 quimby rd,san jose,CA,95122,67041001,1987,other,46833,45774,2023,in compliance,,,,10.4,29,10.4,29,138942.5,,32.5,0,32.5,340,,,,,,,,,,,,340,7.43,
1958-0-00,2296 quimby rd,san jose,CA,95122,67041003,1987,other,53118,53698,2023,in compliance,,,,9.8,27.3,9.8,27.3,153505.9,,35.9,0,35.9,162,,,,,,,,,,,,162,3.02,
1959-0-00,2240 quimby rd,san jose,CA,95122,67041006,1987,other,44729,44354,2023,in compliance,,,,33.7,94.3,33.7,94.3,437803.1,,102.4,0,102.4,253.4,,,,,,,,,,,,253.4,5.71,
1960-0-00,2380 quimby rd,san jose,CA,95122,67041007,2000,self-storage facility,35700,41055,2023,in compliance,,,,1.7,4.3,1.7,4.3,16797,145,3.9,0.8,4.7,31,,,,,,,,,,,,31,0.76,
1960-1-00,2376 s evergreen lp,san jose,CA,95122,67050001,2020,supermarket/grocery store,148262,148262,2023,in compliance,2023,compliant,89,105,253.4,106.6,254.7,3544101,37147.8,828.6,197.3,1026,,432.3,,,,,,,,,,,432.3,2.92,
1961-0-00,2850 quimby rd,san jose,CA,95148,67307036,1980,strip mall,34370,34370,2023,in compliance,,,,196.8,326.7,195.6,323.4,679435,44031.5,164.4,233.9,398.3,,5212.9,,,,,,,,,,,5212.9,151.67,
1962-0-00,3251 s white rd,san jose,CA,95148,67314022,1980,strip mall,42000,42000,2023,in compliance,,,,70.4,160.8,71.6,161.4,605801,9421.9,141.6,50,191.7,,2263.4,,,,,,,,,,,2263.4,53.89,
1962-1-00,2635 aborn rd,san jose,CA,95121,67314028,2006,library,22000,22000,2023,in compliance,,,,48,96,50,98.1,168110.5,5256.9,40.7,27.9,68.6,146.9,,433.1,,,,,,,,,,580,26.36,
1964-0-00,2909 nieman blvd,san jose,CA,95148,67315121,1999,multifamily housing,129216,130936,2023,in compliance,2023,compliant,71,37.5,68.8,38.9,70.2,649682.4,29186.9,151.9,155,306.9,,10315.7,,,,,,,,,,,10315.7,78.15,12
1965-0-00,2175 aborn rd,san jose,CA,95121,67326018,1986,multifamily housing,116144,205844,2023,in compliance,,,73,43.6,79.8,44.5,81.6,1199670,50758.9,280.5,269.6,550.1,,27748.6,,,,,,,,,,,27748.6,134.8,2
1966-0-00,1610 e capitol expy,san jose,CA,95121,67603035,1990,strip mall,61936,63785,2023,in compliance,,,,127.7,250.7,127.9,249,1225597,39770.4,286.6,211.2,497.8,3920.5,,,,,,,,,,,,3920.5,61.46,
1967-0-00,2720 aborn rd,san jose,CA,95121,67620088,1981,,42038,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-0-00,3315 san felipe rd,san jose,CA,95135,67620096,1966,strip mall,21060,21060,2023,in compliance,,,,117,232.4,116.9,231.3,382866.5,11548.8,89.5,61.3,150.9,,155.6,,,,,,,,,,,155.6,7.39,
1969-0-00,4463 san felipe rd,san jose,CA,95135,67637024,1998,senior living community,73661,76500,2023,in compliance,,,94,33.1,74.6,33.7,76.1,521622.3,7968.4,122,42.3,164.3,2059.4,,1058.2,,,,,,,,,,3117.6,40.75,
1970-0-00,4855 san felipe rd,san jose,CA,95135,67655058,2021,senior living community,97570,105000,2023,in compliance,,,87,37.3,81.4,38,82.9,756527,14050,176.9,74.6,251.5,8577,,,,,,,,,,,,8577,81.69,
1971-0-00,6100 monterey rd,san jose,CA,95138,67803034,2016,multifamily housing,207595,227502,2023,in compliance,,,50,51,84.9,52.1,85.7,1074445,71054.9,251.2,377.4,628.6,,16618.6,,,,,,,,,,,16618.6,80.35,21
1972-0-00,6020 monterey rd,san jose,CA,95138,67803037,1995,self-storage facility,53179,53179,2023,in compliance,,,,2.7,6.5,2.7,6.5,32098.6,361.4,7.5,1.9,9.4,,417.4,,,,,,,,,,,417.4,7.85,
1973-0-00,5886 eden park pl,san jose,CA,95138,67805048,1986,worship facility,59856,64976,2023,in compliance,,,62,18.2,50.8,18.2,50.8,345756.3,,80.8,0,80.8,1058.6,,,,,118.7,,,,,,,1177.3,18.12,
1974-0-00,5883 rue ferrari,san jose,CA,95138,67805050,1985,office,95760,95648,2023,not submitted,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1975-0-00,399 silicon valley blvd,san jose,CA,95138,67805052,1990,,114816,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-0-00,5891 rue ferrari,san jose,CA,95138,67805053,1997,manufacturing/industrial plant,73053,76800,2023,in compliance,,,,39.2,108.2,39.2,108.2,861891.8,696.9,201.5,3.7,205.2,,583.5,,,,,,,,,,,583.5,7.6,
1977-0-00,5853 rue ferrari,san jose,CA,95138,67805057,1992,other - technology/science,286330,154080,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-0-02,5863 rue ferrari,san jose,CA,95138,67805057,1992,other - technology/science,286330,286606,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-0-00,5801 rue ferrari,san jose,CA,95138,67805061,1999,wholesale club/supercenter,78000,78634,2023,in compliance,2023,compliant,,36,84.9,36.8,85.1,612065.4,8029.3,143.1,42.6,185.8,,2614.8,,,,,,,,,,,2614.8,33.25,
1979-0-00,302 enzo dr,san jose,CA,95138,67806021,1980,office,91694,92000,2023,in compliance,2023,compliant,33,79.3,194.3,80.8,193.5,960570.3,9854.2,224.6,52.3,276.9,,,,,,,566,,,,,,566,10.73,
1980-0-00,300 enzo dr,san jose,CA,95138,67806022,1998,police station,97831,97831,2023,in compliance,,,90,5.7,15.8,5.7,15.8,162247.7,,39.3,0,39.3,1.5,,907.7,,,,,,,,,,909.2,9.29,
1981-0-00,5900 optical ct,san jose,CA,95138,67807039,2002,manufacturing/industrial plant,189970,190000,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-0-00,5981 optical ct,san jose,CA,95138,67807041,2003,,110542,,2023,not submitted,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1983-0-00,5970 optical ct,san jose,CA,95138,67807042,2002,,128520,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-0-00,5941 optical ct,san jose,CA,95138,67807043,2002,laboratory,67500,68521,2023,in compliance,,,,226,410.6,227.3,408.9,1953699,89088.4,456.8,473.2,930,,2048.5,,,,,,,,,,,2048.5,29.9,
1985-0-00,5945 optical ct,san jose,CA,95138,67807044,2002,laboratory,67500,67807,2023,in compliance,,,,128.8,285.3,130.9,285.5,1681243,31372.6,393.1,166.6,559.7,,2046.3,,,,,,,,,,,2046.3,30.18,
1986-0-00,5855 silver creek valley pl,san jose,CA,95138,67807046,2017,,90085,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-1-00,5995 hellyer ave,san jose,CA,95138,67808057,2018,distribution center,156007,156007,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-2-00,5921 optical ct,san jose,CA,95138,67807048,2003,office,67500,67500,2023,in compliance,,,51,76.5,167.3,76.5,167.3,983951,18052.1,230.1,95.9,325.9,120.5,,,,,,,,,,,,120.5,1.79,
1986-3-00,5901 optical ct,san jose,CA,95138,67807047,2001,laboratory,67500,67701,2023,exempt,,,,13.2,37.1,13.2,37.1,262898,,61.5,0,61.5,,,,,,,,,,,,,,,
1987-0-00,474 piercy rd,san jose,CA,95138,67808058,1980,worship facility,128640,128640,2023,in compliance,,,,2.1,2.3,2.3,2.5,1897.2,2947.1,0.4,15.7,16.1,,2512,,,,,,,,,,,2512,19.53,
1988-0-00,500 piercy rd,san jose,CA,95138,67808061,2000,distribution center,162066,162066,2023,in compliance,2023,not submitted,55,30.8,80.9,30.6,80,1298216,5332.8,303.5,28.3,331.9,167,,2566.2,,,,,,,,,,2733.2,16.86,
1989-0-00,6212 hellyer ave,san jose,CA,95138,67808062,2016,distribution center,111400,111700,2023,in compliance,,,32,24.8,58.7,26.5,61.2,625598.4,8232.6,146.3,43.7,190,807.7,,,,,,,,,,,,807.7,7.23,
1990-0-00,5510 monterey rd,san jose,CA,95111,67853001,1900,supermarket/grocery store,48948,50032,2023,in compliance,,,78,118.9,325.3,118,323,1668022,2148.7,390,11.4,401.4,,1673.9,,,,,,,,,,,1673.9,33.46,
1991-0-00,5524 monterey rd,san jose,CA,95138,67853002,1989,strip mall,53293,53293,2023,in compliance,,,,92,176.9,92.8,177.2,712698.2,25114.4,166.6,133.4,300,2817.1,,2730.5,,,,,,,,,,5547.6,104.1,
1991-0-01,5502 monterey rd,san jose,CA,95138,67853002,1989,fitness center/health club/gym,130182,109536,2023,in compliance,,,,40.4,77.4,41,78.1,642998.7,22956.5,150.3,121.9,272.3,782.3,,1113.4,,,,,,,,,,1895.7,17.31,
1992-1-00,215 ford rd,san jose,CA,95138,67853006,2014,multifamily housing,173321,100805,2023,in compliance,,,96,23.6,49,23.9,49.3,443528.2,8979.7,95.9,47.7,143.6,,5896.4,,,,,,,,,,,5896.4,58.49,34
1993-0-00,5968 silver creek valley rd,san jose,CA,95138,67893016,2007,strip mall,24162,23964,2023,in compliance,,,,29.3,68.5,29.8,68.8,150467.7,2002.9,35.2,10.6,45.8,442.1,,197.5,,,,,,,,,,639.6,26.69,
1994-0-00,6000 silver creek valley rd,san jose,CA,95138,67893024,1999,office,263824,263000,2023,in compliance,,,,120.6,299.2,118.8,294.3,7469072,57688.4,1746.3,306.4,2052.7,464.5,,,,,5227.6,,,,,,,5692.1,21.64,
