SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0797-0-00,415 e taylor st,san jose,CA,95112,24909012,2018,multifamily housing,342722,445687,2019,in compliance,100,10.9,23.2,10,20.9,,26438.29004,,140.4,,,,,,,,,,,,,,5317.1,8.31,99
0801-0-00,350 e taylor st,san jose,CA,95112,24937007,2002,multifamily housing,278073,284415,2019,in compliance,70,27.9,73.2,27.3,71.6,,7870.47001,,41.8,,,,,,,,,,,,,,11792.6,41.46,55
0802-0-00,688 n 7th st,san jose,CA,95112,24937011,2015,multifamily housing,92391,131060,2019,in compliance,90,31.2,59,31.4,58.8,,21778.37986,,115.7,,,,,,,,,,,,,,3834.4,29.26,68
0803-0-00,525 n 7th st,san jose,CA,95112,24938042,2022,multifamily housing,84334,113080,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0804-0-00,520-566  n. 6th st,san jose,CA,95112,24938051,1999,multifamily housing,86230,125153,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-0-00,690 n 5th st,san jose,CA,95112,24939038,1976,multifamily housing,59263,77214,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-1-00,680 n 6th st,san jose,CA,95112,24939043,2022,multifamily housing,432062,840146,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-2-00,620 n 6th st,san jose,CA,95112,24939046,2022,multifamily housing,384916,436000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0808-0-00,488 n 6th st,san jose,CA,95112,24947047,2002,multifamily housing,56100,55786,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0809-0-00,463 wooster ave,san jose,CA,95116,24964025,1972,multifamily housing,116044,118188,2019,in compliance,59,51.5,89.7,51.4,89.2,,36991.91067,,196.5,,,,,,,,,,,,,,13355.1,113,12
0813-0-00,399 east ct,san jose,CA,95116,24965100,2002,multifamily housing,50704,100000,2019,in compliance,,17.2,37.4,17.3,37.5,,6257.42711,,33.2,,,,,,,,,,,,,,4728.9,47.29,4
0833-0-00,520 marburg way,san jose,CA,95133,25403010,1976,manufacturing/industrial plant,86341,105000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0835-0-00,1777 newbury park dr,san jose,CA,95133,25404102,2011,multifamily housing,105678,141942,2019,in compliance,92,28.1,52.5,28.2,52.3,,21556.06011,,114.5,,,,,,,,,,,,,,6175.7,43.51,50
0836-0-00,678 n king rd,san jose,CA,95133,25404106,2012,multifamily housing,71946,171399,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
0837-0-00,1700 newbury park dr,san jose,CA,95133,25404108,2016,multifamily housing,188536,200196,2019,in compliance,1,70.5,138.7,70.3,137.2,,68091.05093,,361.7,,,,,,,,,,,,,,7596.9,38.06,57
0839-0-00,2323 mckee rd,san jose,CA,95116,25407064,1970,,108362,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0842-0-00,303 checkers dr,san jose,CA,95133,25409133,1969,multifamily housing,644038,644038,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0845-0-00,433 n 33rd st,san jose,CA,95133,25412004,1957,multifamily housing,52570,11948,2019,pending revisions,,,,,,,,,,,1391.4,,,,,,,,,,,,1391.4,116.45,
0853-0-00,941 lundy ave,san jose,CA,95133,25414119,2003,multifamily housing,61268,85169,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0853-1-00,965 lundy ave,san jose,CA,95133,25414117,1999,multifamily housing,11240,11240,2019,in compliance,100,13.9,27.7,14.1,27.7,,2175.140053,,11.6,,,,,,,,,,,,,,2089.9,65.31,77
0856-0-00,899 n king rd,san jose,CA,95133,25417096,2001,multifamily housing,72657,78434,2019,in compliance,97,27.9,49.9,28.3,50.2,,12972.35439,,68.9,,,,,,,,,,,,,,2918.4,37.21,82
0857-0-00,750 n king rd,san jose,CA,95133,25419041,1987,multifamily housing,121304,127323,2019,in compliance,60,49.8,88.6,50.2,88.4,,36520.9981,,194,,,,,,,,,,,,,,9495.5,77.38,24
0858-0-00,632 n jackson ave,san jose,CA,95133,25431037,1969,multifamily housing,177234,177234,2019,in compliance,100,3.3,5.3,3.3,5.2,,4146.360063,,22,,,,,,,,,,,,,,,,
0868-0-00,375 n capitol ave,san jose,CA,95133,25440013,1980,retail store,98880,100000,2019,in compliance,,55,106.5,55.2,106.7,,27300.75028,,145,,,,,,,,,,,,,,,,
0881-1-00,855 n san pedro st,san jose,CA,95110,25904018,1956,mixed use property,71088,142176,2019,in compliance,,,,,,,,,0,,,,,,,,,,,,,,5145.5,72.38,
0881-1-01,201 w mission st,san jose,CA,95110,25904018,1979,police station,90006,90006,2019,in compliance,,,,219.6,523.5,,25985.28974,,138,,,,,,,,,,,,,,570.2,6.34,
0882-0-00,777 n 1st st,san jose,CA,95112,25905073,1961,office,82500,89046,2019,in compliance,54,94.2,189.7,95.7,191.3,,39027.56922,,207.3,,,,,,,,,,,,,,1029.8,11.57,
0885-0-00,675 n 1st st,san jose,CA,95112,25918061,1966,office,109854,108900,2019,in compliance,53,73,162.9,73.2,163.2,1573803,26028.44861,,138.2,,3030.9,,,,,,,,,,,,3030.9,27.83,
0892-0-00,501 cinnabar st,san jose,CA,95110,25927017,1966,self-storage facility,118893,104874,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0893-0-00,250 stockton ave,san jose,CA,95126,25928024,1943,data center,94700,94000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0893-1-00,525 w santa clara st,san jose,CA,95113,25928043,1993,indoor arena,450000,450000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0893-2-00,130 stockton ave,san jose,CA,95126,25928046,2020,multifamily housing,155746,204546,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0894-0-00,255 w julian st,san jose,CA,95110,25931071,1984,office,54568,56400,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0895-1-00,171 w julian st,san jose,CA,95110,25932096,2021,multifamily housing,485695,485695,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0896-0-00,255 n market st,san jose,CA,95110,25933007,1946,office,56754,54841,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0898-0-00,29 w julian st,san jose,CA,95110,25933074,1997,multifamily housing,200561,306887,2019,in compliance,43,38.8,77.3,38.9,76.6,,37381.82135,,198.6,,,,,,,,,,,,,,9971,49.24,46
0899-0-00,1 w santa clara st,san jose,CA,95113,25934015,1946,,100871,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0902-0-00,111 n market st,san jose,CA,95113,25934053,1963,office,167548,174858,2019,in compliance,74,49.2,105.3,49.7,105.9,,33314.05814,,176.9,,,,,,,,,,,,,,1422.7,8.14,
0902-1-00,45 n market st,san jose,CA,95113,25934025,1998,parking,565527,565527,2019,in compliance,,2.8,7.8,2.8,7.8,,,,0,,,,,,,,,,,,,,163.2,0.29,
0903-0-00,111 w saint john st,san jose,CA,95113,25934054,1963,office,153013,174821,2019,in compliance,71,50.7,114.5,50.9,113.9,,28626.40563,,152,,,,,,,,,,,,,,1964.4,11.24,
0905-0-00,225 w santa clara st,san jose,CA,95113,25935020,2001,office,343361,379083,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0907-0-00,233 w santa clara st,san jose,CA,95113,25935022,1931,hotel,76000,75107,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0911-0-00,28 n almaden ave,san jose,CA,95110,25935060,2019,multifamily housing,156098,192383,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0912-0-00,333 w santa clara st,san jose,CA,95113,25936074,1983,office,213500,234935,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0913-0-00,350 w santa clara st,san jose,CA,95113,25939111,2016,hotel,107914,107914,2019,in compliance,47,85.1,176.2,84.6,174.8,,38242.17172,,203.1,,,,,,,,,,,,,,5364.9,49.71,
0914-0-00,99 almaden blvd,san jose,CA,95113,25939124,1980,parking,313500,382200,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0915-0-00,1 almaden blvd,san jose,CA,95113,25939113,1980,office,156393,165944,2019,in compliance,89,38.9,93.2,38.6,92.2,,14174.75532,,75.3,,,,,,,,,,,,,,3310.1,21.14,
0916-0-00,55 almaden blvd,san jose,CA,95113,25939114,1982,office,140220,147514,2019,in compliance,63,78,201.4,77,198.6,,13658.04457,,72.5,,,,,,,,,,,,,,3571.9,25.47,
0917-0-00,99 almaden blvd,san jose,CA,95113,25939115,1979,office,119514,127164,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0918-0-00,10 almaden blvd,san jose,CA,95113,25939122,1987,office,309255,329732,2019,in compliance,82,68.8,123.5,68.8,123.5,,130248.6181,,691.8,,,,,,,,,,,,,,4245.2,12.87,
0918-0-01,333 w san fernando st,san jose,CA,95113,25939127,2022,office,690328,705470,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0918-1-00,95 s almaden ave,san jose,CA,95113,25939129,1947,,205525,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0919-0-00,84 w santa clara st,san jose,CA,95113,25940034,1975,office,101294,104154,2019,in compliance,67,59.6,129,60.7,130.2,,23387.61903,,124.2,,,,,,,,,,,,,,503.9,4.91,
0922-0-00,2 west santa clara st,san jose,CA,95113,25940074,2000,office,79778,83896,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0924-0-00,60 s market st,san jose,CA,95113,25940086,1986,office,231810,243026,2019,in compliance,32,88.3,221.7,87.2,217.5,,35586.29593,,189,,,,,,,,,,,,,,4430.7,19.05,
0925-0-00,160 w santa clara st,san jose,CA,95113,25940087,1987,office,212230,258580,2019,in compliance,78,56.9,143.8,57.4,144.2,,22529.69433,,119.7,,,,,,,,,,,,,,3948.7,16.43,
0926-0-00,55 s market st,san jose,CA,95113,25940091,1984,office,292231,329742,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0927-0-00,1 s market st,san jose,CA,95113,25940093,2015,multifamily housing,282969,283194,2019,in compliance,13,55.6,113.5,55.9,113.2,,87218.33,,463.3,,,,,,,,,,,,,,11876.3,33.76,53
0929-0-00,121 s market st,san jose,CA,95113,25941054,1969,office,73800,96082,2019,in compliance,66,60.8,132.9,60.3,130.7,,21843.0001,,116,,,,,,,,,,,,,,1562.7,15.55,
0930-0-00,101 park center plz,san jose,CA,95113,25941057,1971,office,159261,180581,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0933-0-00,150 almaden blvd,san jose,CA,95113,25941068,1985,office,223672,205950,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0933-0-01,185 park ave,san jose,CA,95113,25941068,1985,,223672,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0935-0-00,100 w san fernando st,san jose,CA,95113,25941070,1970,,157073,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0936-0-01,110 s market st,san jose,CA,95113,25941077,1935,museum,74214,74214,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0938-0-00,50 w san fernando st,san jose,CA,95113,25941087,1988,office,117279,382099,2019,pending revisions,76,66.3,150.4,66.3,150.4,,74250.47154,,394.4,,,,,,,,,,,,,,5218.9,14.18,
0939-0-00,211 s 1st st,san jose,CA,95113,25942079,1911,hotel,61423,60000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0940-0-00,200 s market st,san jose,CA,95113,25942082,1976,multifamily housing,88275,111600,2019,in compliance,20,47.5,93.7,46.9,92,,27010.69993,,143.5,,,,,,,,,,,,,,,,
0940-1-00,255 almaden blvd,san jose,CA,95113,25943064,1972,performing arts,99445,99445,2019,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,
0941-0-00,282 almaden blvd,san jose,CA,95113,25943069,1977,hotel,138095,138095,2019,in compliance,82,73.1,151,72.7,148.6,,43309.04023,,230,,,,,,,,,,,,,,6426.3,46.54,
0942-0-00,300 park ave,san jose,CA,95110,25943074,2009,office,321618,302571,2019,in compliance,86,42.6,101,43,101.4,,32853.66138,,174.5,,,,,,,,,,,,,,3520,11.63,
0943-0-00,333 w san carlos st,san jose,CA,95110,25943075,1987,office,305586,350892,2019,in compliance,88,46.3,117.7,46.4,117.9,,24275.59765,,128.9,,,,,,,,,,,,,,4779.6,13.62,
0943-1-00,200 park ave,san jose,CA,95113,25943079,2022,,840000,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0944-1-00,111 almaden blvd,san jose,CA,95113,25944080,1980,office,142813,142813,2019,in compliance,63,74.5,162.6,75.1,163.2,,26829.69597,,142.5,,,,,,,,,,,,,,1516.1,15.22,
0945-0-00,345 park ave,san jose,CA,95110,25944085,1996,mixed use property,350000,391829,2019,in compliance,,130.5,206.2,130.7,205.6,,358821.626,,1905.9,,,,,,,,,,,,,,5756.4,14.69,
0946-0-00,151 almaden blvd,san jose,CA,95113,25944088,2003,office,269000,281969,2019,in compliance,,160,268.2,160.5,267.7,,292653.0725,,1554.4,,,,,,,,,,,,,,4142.7,14.69,
0947-0-00,321 park ave,san jose,CA,95110,25944089,1998,mixed use property,273137,353023,2019,in compliance,,184.5,349.8,184.5,349.8,,335592.7934,,1782.5,,,,,,,,,,,,,,5168.8,14.69,
0948-0-00,475 w san carlos st,san jose,CA,95110,25947083,2001,multifamily housing,121082,108567,2019,in compliance,98,19.3,40.7,18.9,39.5,,14085.1002,,74.8,,,,,,,,,,,,,,6866.9,37.07,35
0951-0-00,190 ryland st,san jose,CA,95110,25951004,2003,multifamily housing,338282,346736,2019,in compliance,56,40.5,77.4,40.1,76,,71888.79381,,381.8,,,,,,,,,,,,,,19886.8,57.35,24
0952-0-00,533 coleman ave,san jose,CA,95110,25954023,2006,retail store,142788,143424,2019,in compliance,90,47,117.9,46.8,117.7,,10943.00019,,58.1,,,,,,,,,,,,,,3237,22.57,
0957-0-00,170 s market st,san jose,CA,95113,25941088,2002,,231396,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0957-1-00,750 miller st,san jose,CA,95110,25956001,2006,multifamily housing,75717,68562,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0958-0-00,77 n almaden ave,san jose,CA,95110,25961351,2015,multifamily housing,326156,571220,2019,in compliance,82,29.9,67.6,29.6,66.5,,53633.5115,,284.9,,,,,,,,,,,,,,10295,18.02,81
0961-0-00,383 stockton ave,san jose,CA,95126,26101111,2014,multifamily housing,277016,340880,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0962-0-00,787 the alameda,san jose,CA,95126,26101112,2018,multifamily housing,143174,187894,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0962-1-00,717 w julian st,san jose,CA,95126,26101113,2020,multifamily housing,52707,385823,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0966-0-00,1300 the alameda,san jose,CA,95126,26103052,1999,multifamily housing,299554,374703,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0967-0-00,790 lenzen ave,san jose,CA,95126,26103054,2002,multifamily housing,49308,49300,2019,in compliance,80,45.5,94.3,45,92.8,,9515.40975,,50.5,,,,,,,,,,,,,,3586.8,71.64,40
0968-0-00,875 cinnabar st,san jose,CA,95126,26103057,2006,multifamily housing,173067,222342,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0968-1-00,893 lenzen ave,san jose,CA,95126,26104040,1984,multifamily housing,55111,79279,2019,in compliance,,,,14,28.6,,4775.99945,,25.4,,,,,,,,,,,,,,4222.5,53.41,
0969-0-00,1550 the alameda,san jose,CA,95126,26106037,1977,office,152444,151858,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0972-0-00,960 w hedding st,san jose,CA,95126,26111005,1954,college/university,463124,351197,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0977-0-00,1717 the alameda,san jose,CA,95126,26113057,1959,other,44808,56995,2019,in compliance,,249.6,387.8,256.2,391.1,,106211.4649,,564.1,,,,,,,,,,,,,,4304,75.52,
0981-0-00,754 the alameda,san jose,CA,95126,26133049,2002,multifamily housing,218245,272721,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0981-1-00,298 laurel grove ln,san jose,CA,95126,26136095,2018,multifamily housing,81721,98740,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0981-2-00,370 laurel grove ln,san jose,CA,95126,26136094,2020,multifamily housing,108689,108689,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0985-0-00,970 meridian ave,san jose,CA,95126,26402061,1967,,60964,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0986-0-00,950 meridian ave,san jose,CA,95126,26402062,1967,multifamily housing,63898,6096400,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0987-0-00,998 meridian ave,san jose,CA,95126,26402065,1972,multifamily housing,60966,73059,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0988-0-00,850 meridian way,san jose,CA,95126,26403072,1978,multifamily housing,98547,98457,2019,in compliance,41,48.7,83.1,48.8,82.9,,30201.40236,,160.4,,,,,,,,,,,,,,8131.4,82.59,12
0994-0-00,701 northrup st,san jose,CA,95126,26406094,1996,multifamily housing,43567,44997,2019,in compliance,100,14.1,27.3,14,26.8,,3191.120102,,16.9,,,,,,,,,,,,,,,,
0995-0-00,1290 parkmoor ave,san jose,CA,95126,26406096,1980,k-12 school,80604,80604,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0997-0-00,1400 parkmoor ave,san jose,CA,95126,26407076,1991,office,102848,102848,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0998-0-00,525 race st,san jose,CA,95126,26408045,1998,office,70000,72744,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1007-0-00,1201 parkmoor ave,san jose,CA,95126,26409058,2010,multifamily housing,268802,262408,2019,in compliance,98,24.8,45.8,24.8,45.4,,49083.59467,,260.7,,,,,,,,,,,,,,13299.1,37.4,
1009-0-00,515 lincoln ave,san jose,CA,95126,26409065,2017,multifamily housing,145220,174134,2019,in compliance,100,18.7,38.5,18.7,38.5,,25092.35955,,133.3,,,,,,,,,,,,,,2487.3,7.91,
1010-0-00,500 race st,san jose,CA,95126,26409066,2012,multifamily housing,401930,406954,2019,in compliance,,98.9,204.4,99.5,205,,58490.5763,,310.7,,,,,,,,,,,,,,15013.2,107.84,
1011-0-00,670 lincoln ave,san jose,CA,95126,26410069,2002,financial office,50000,49533,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1018-0-00,1300 w san carlos st,san jose,CA,95126,26413003,1995,supermarket/grocery store,54444,54304,2019,in compliance,71,177.4,418.7,178.9,420.3,,25057.20181,,133.1,,,,,,,,,,,,,,4022.5,74.07,
1019-0-00,360 meridian ave,san jose,CA,95126,26413007,1997,multifamily housing,84388,131344,2019,in compliance,100,15.2,29,15.3,28.9,,10367.09004,,55.1,,,,,,,,,,,,,,5195.2,39.55,70
1020-0-00,355 race st,san jose,CA,95126,26413008,1998,multifamily housing,83486,113110,2019,in compliance,95,23.5,46.9,23.5,46.7,,12266.47967,,65.2,,,,,,,,,,,,,,4352.2,38.48,55
1022-1-00,333 sunol st,san jose,CA,95126,26414134,2018,multifamily housing,213989,357073,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1022-3-00,355 sunol st,san jose,CA,95126,26414133,2020,multifamily housing,219641,292217,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1023-0-00,800 w san carlos st,san jose,CA,95126,26415062,2018,multifamily housing,306879,337456,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1024-0-00,720 w san carlos st,san jose,CA,95126,26415064,2015,retail store,84715,73456,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1025-0-00,598 columbia ave,san jose,CA,95126,26420131,1999,multifamily housing,26472,41553,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1026-0-00,350 barack obama blvd.,san jose,CA,95122,26420132,2007,multifamily housing,92752,229632,2019,in compliance,7,40.2,85.1,40.3,85.2,,20430.60994,,108.5,,,,,,,,,,,,,,8802,67.85,2
1026-1-00,180 woz way,san jose,CA,95110,26427088,1990,museum,52000,52000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1027-0-00,303 almaden blvd,san jose,CA,95110,26428159,1994,office,157537,166361,2019,in compliance,77,69.3,162.9,69.6,162.5,,30915.72888,,164.2,,,,,,,,,,,,,,3590.2,21.58,
1028-0-00,488 almaden blvd,san jose,CA,95110,26428171,2002,office,381000,390023,2019,in compliance,89,50.7,117,51.7,118,,63179.6632,,335.6,,,,,,,,,,,,,,4606.6,11.14,
1031-0-00,302 s market st,san jose,CA,95113,26429107,1926,hotel,123505,115000,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1031-1-00,300 almaden blvd,san jose,CA,95110,26429109,1992,hotel,150000,150000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1032-0-00,301 s market st,san jose,CA,95113,26429111,1990,hotel,367087,423290,2019,in compliance,64,75,141.8,75,140.6,,167891.0016,,891.7,,,,,,,,,,,,,,16956,40.06,
1032-3-00,345 s 1st st,san jose,CA,95113,26429114,1927,performing arts,80560,80560,2019,pending revisions,,53.6,117.7,54.1,118.3,,16128.31,,85.7,,,,,,,,,,,,,,967.7,11.38,
1033-1-00,477 s market st,san jose,CA,95113-2821,26430140,2022,multifamily housing,76245,149762,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1034-0-00,2 pierce ave,san jose,CA,95110,26432088,2016,multifamily housing,209404,209430,2019,in compliance,96,27.2,60,26.8,59.1,,22367.0204,,118.8,,,,,,,,,,,,,,5937.2,24.42,82
1034-1-00,76 duane st,san jose,CA,95110,26433057,1989,multifamily housing,20000,18248,2019,in compliance,49,40.6,63.7,40,74.9,,4768.76973,,25.3,,,,,,,,,,,,,,2089.9,92.91,3
1035-0-00,714 s almaden ave,san jose,CA,95110,26433098,1995,multifamily housing,22152,22071,2019,in compliance,83,34.2,60,34.4,63.4,,4726.42989,,25.1,,,,,,,,,,,,,,2089.9,82.98,12
1037-0-00,877 willow st,san jose,CA,95125,26456104,1963,multifamily housing,58600,92199,2019,in compliance,100,19,32.5,18.9,32.1,,11027.19136,,58.6,,,,,,,,,,,,,,3575.1,38.78,36
1043-0-00,1445 w san carlos st,san jose,CA,95126,27414153,1976,self-storage facility,136875,136875,2019,in compliance,,1.9,1.9,1.9,1.9,,,,0,,,,,,,,,,,,,,453.2,4.12,
1043-1-00,360 s market st,san jose,CA,95113,26471220,2012,multifamily housing,281405,308848,2019,in compliance,83,21.9,59,21.5,57.7,,6242.699988,,33.2,,,,,,,,,,,,,,7583.2,16.79,82
1043-2-00,138 balbach st,san jose,CA,95110,26477001,2019,multifamily housing,133092,133092,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1049-1-00,1535 w. san carlos street,san jose,CA,95126,27442209,2014,multifamily housing,66506,58940,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1050-0-00,2400 forest ave,san jose,CA,95128,27443076,2001,retail store,89719,231955,2019,in compliance,87,54.6,136.1,54,134.5,,22130.1294,,117.5,,,,,,,,,,,,,,4273.8,18.43,
1051-1-00,2855 stevens creek blvd,san jose,CA,95050,27443097,1986,enclosed mall,617814,1497728,2019,in compliance,,34.1,94,33.2,91.3,,13701.28015,,72.8,,,,,,,,,,,,,,29422.6,19.64,
1051-2-00,3051 stevens creek blvd,san jose,CA,95128,27443092,1956,retail store,325041,325041,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1051-3-00,2801 stevens creek blvd,san jose,CA,95050,27443104,1957,retail store,374596,396383,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1054-0-00,2094 forest ave,san jose,CA,95128,27457051,1997,multifamily housing,38436,50000,2019,in compliance,32,39.5,86.6,38.6,84.3,,6799.52011,,36.1,,,,,,,,,,,,,,,,
1058-0-00,1432 w san carlos st,san jose,CA,95126,27720063,2015,multifamily housing,183898,284029,2019,in compliance,53,37.1,79.1,36.6,77.7,,35724.25967,,189.7,,,,,,,,,,,,,,6671.8,26.46,65
1061-0-00,1539 parkmoor ave,san jose,CA,95128,27722021,1965,other - mall,150950,131600,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1063-0-00,1605 parkmoor ave,san jose,CA,95128,27724002,1977,multifamily housing,72185,74593,2019,in compliance,70,44.8,82.3,44.6,81.4,,18082.29971,,96,,,,,,,,,,,,,,6230.9,85.83,19
1065-0-00,1566 scott st,san jose,CA,95126,27724036,1961,multifamily housing,53060,53890,2019,in compliance,62,51.2,82.8,51.4,83,,18752.83023,,99.6,,,,,,,,,,,,,,5701.8,105.8,7
1068-0-00,3080 stevens creek blvd,san jose,CA,95128,27733019,2002,retail store,35594,15784,2019,in compliance,100,8,22.5,8,22.5,,,,0,,,,,,,,,,,,,,,,
1069-0-00,3090 stevens creek blvd,san jose,CA,95128,27733020,2003,retail store,51913,54981,2019,in compliance,53,48.4,131.9,47.3,129,,1095.000048,,5.8,,,,,,,,,,,,,,145,2.64,
1070-0-00,330 s winchester blvd,san jose,CA,95128,27733021,2002,parking,422605,726248,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1071-0-00,2880 stevens creek blvd,san jose,CA,95128,27734052,2001,parking,54839,60000,2019,in compliance,,81.7,168.1,81,165.9,,20834.03955,,110.7,,,,,,,,,,,,,,569,9.48,
1073-0-00,3031 tisch way,san jose,CA,95128,27739001,1971,office,170000,170944,2019,in compliance,93,55.6,120.8,56.2,120.9,,35671.22422,,189.5,,,,,,,,,,,,,,2477.7,14.49,
1074-0-00,502 s winchester blvd,san jose,CA,95128,27739011,2001,office,100841,102556,2019,in compliance,61,87.3,182.7,88.6,184.1,,37538.7819,,199.4,,,,,,,,,,,,,,707.1,6.89,
1075-0-00,550 s winchester blvd,san jose,CA,95128,27739012,1987,office,100270,103906,2019,in compliance,58,44.4,119.2,44.4,119.2,,3012.829044,,16,,,,,,,,,,,,,,1824.2,17.6,
